Time,AAPL,MSFT,AMZN,NVDA,GOOGL,XOM,UNH,JNJ,V,BRK.B
497,0.0,0.0,0.34761888,0.08604485,0.0,0.0,0.2187174,0.0,0.34761888,0.0
498,0.0,0.4537076,0.25949878,0.0,0.0,0.0,0.0,0.02971921,0.017885832,0.23918858
499,0.0,0.26824123,0.25327027,0.0,0.0,0.052685987,0.12552695,0.0,0.049888212,0.25038737
500,0.0,0.11990589,0.0,0.0,0.0,0.0,0.72500175,0.0,0.0,0.15509236
501,0.2598655,0.0,0.4288185,0.0,0.0,0.0,0.31131604,0.0,0.0,0.0
502,0.35867488,0.35867488,0.0,0.0,0.0,0.0,0.0645307,0.0,0.21811946,0.0
503,0.062189106,0.28913352,0.0,0.0,0.07696737,0.2469082,0.0,0.046859533,0.27794227,0.0
504,0.29677925,0.29677925,0.109662235,0.0,0.0,0.0,0.29677925,0.0,0.0,0.0
505,0.0,0.36167702,0.065693825,0.0,0.0,0.20807974,0.002872425,0.36167702,0.0,0.0
506,0.16374436,0.2085159,0.0,0.0,0.0,0.06951679,0.2085159,0.1170034,0.1265369,0.10616677
507,0.18912832,0.21807916,0.14614035,0.0,0.0,0.2472189,0.16831343,0.0,0.031119805,0.0
508,0.024621641,0.30494583,0.0,0.0,0.0,0.078333646,0.30494583,0.0,0.0,0.287153
509,0.12540826,0.20971625,0.26338372,0.0,0.17537831,0.0,0.0,0.0,0.2261135,0.0
510,0.0,0.6477541,0.0,0.0,0.12248553,0.0,0.0,0.0,0.15783636,0.07192399
511,0.0,0.38519758,0.0,0.0,0.039456885,0.0,0.38519758,0.073236465,0.11691153,0.0
512,0.0,0.0,0.29778105,0.0,0.0043716645,0.012016978,0.29778105,0.17759718,0.08243597,0.1280161
513,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0
514,0.36216137,0.20772164,0.19055957,0.0,0.0,0.17264059,0.0,0.0,0.0,0.06691682
515,0.0,0.23815222,0.05979599,0.0,0.0,0.0,0.16807723,0.23815222,0.17877899,0.11704338
516,0.0,0.0,0.46295592,0.0,0.21099442,0.32604966,0.0,0.0,0.0,0.0
517,0.0,0.44351748,0.0,0.0,0.44058502,0.0,0.0,0.0,0.0,0.11589746
518,0.0,0.0,0.0,0.0,0.0,0.4933662,0.4933662,0.013267549,0.0,0.0
519,0.014530879,0.32555285,0.0,0.0,0.0,0.4417277,0.0,0.0,0.21818858,0.0
520,0.23184842,0.42883992,0.24473289,0.0,0.0,0.0,0.0,0.09457883,0.0,0.0
521,0.0,0.0,0.17035551,0.0,0.0,0.2263176,0.3029655,0.3003614,0.0,0.0
522,0.0,0.56132156,0.0,0.0,0.0,0.0,0.0,0.14113668,0.0,0.29754177
523,0.0,0.037561726,0.0,0.0,0.0,0.12415033,0.0,0.34096587,0.0,0.49732208
524,0.0,0.4772519,0.14691362,0.0,0.25552556,0.0,0.0,0.0,0.0,0.12030894
525,0.24176489,0.7204362,0.0,0.0,0.0,0.03779892,0.0,0.0,0.0,0.0
526,0.3320889,0.0,0.024876086,0.0,0.0,0.0,0.31094614,0.0,0.0,0.3320889
527,0.35099727,0.35099727,0.062285166,0.0,0.0,0.23572025,0.0,0.0,0.0,0.0
528,0.2365457,0.10277954,0.1866816,0.0,0.0,0.016888596,0.18699913,0.0,0.17872974,0.09137569
529,0.0,0.1593525,0.0,0.0,0.1254429,0.1906396,0.29944557,0.0,0.0,0.22511943
530,0.17516509,0.0,0.24748157,0.05583451,0.0,0.0,0.0,0.19032094,0.0,0.33119786
531,0.0,0.0,0.0,0.0,0.27386367,0.0,0.0,0.0,0.72613627,0.0
532,0.0,0.27471927,0.23032804,0.07238974,0.0,0.0,0.0,0.42256296,0.0,0.0
533,0.5531615,0.16673309,0.28010538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.051842146,0.25480798,0.0,0.063844286,0.2996603,0.19904613,0.0,0.0,0.13079913
535,0.15980133,0.36268857,0.0,0.0,0.0,0.0,0.11482152,0.0,0.0,0.36268857
536,0.29275888,0.015008407,0.0,0.0,0.0,0.2835073,0.0,0.0,0.29275888,0.11596655
537,0.0,0.4819171,0.13513507,0.0,0.0,0.0,0.0,0.0,0.13845265,0.24449512
538,0.0,0.28699896,0.0,0.0,0.0,0.09031916,0.28699896,0.048683923,0.0,0.28699896
539,0.17794372,0.13753527,0.19519757,0.0,0.01691466,0.0,0.23620439,0.23620439,0.0,0.0
540,0.0,0.2789961,0.0,0.0,0.062357932,0.0,0.05227231,0.3031868,0.3031868,0.0
541,0.0,0.38960114,0.38960114,0.0,0.0,0.17256282,0.04823492,0.0,0.0,0.0
542,0.021739652,0.23419198,0.10781389,0.0,0.0,0.0,0.0,0.0,0.0,0.63625443
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
544,0.0,0.40843007,0.40843007,0.0,0.0,0.0,0.0,0.0,0.18313988,0.0
545,0.08688874,0.15514672,0.115438975,0.0,0.18582442,0.18877414,0.102636814,0.096236646,0.0,0.06905358
546,0.0,0.0,0.0,0.0,0.25823703,0.0,0.46003932,0.0,0.28172368,0.0
547,0.0,0.3819217,0.0,0.11917803,0.27429727,0.0,0.0,0.0,0.0,0.22460294
548,0.0493158,0.0104985135,0.0,0.0,0.06954016,0.41689396,0.0,0.0,0.0,0.4537516
549,0.0,0.25401795,0.005839533,0.0,0.0,0.25401795,0.25401795,0.0,0.2321066,0.0
550,0.14378804,0.0,0.0,0.0,0.0,0.050306268,0.41654044,0.0,0.13291165,0.25645363
551,0.30432478,0.0,0.0,0.0,0.0,0.10680775,0.105117045,0.019448213,0.23345903,0.23084311
552,0.0,0.31835395,0.0,0.14177254,0.0,0.0,0.17343594,0.22338171,0.1430559,0.0
553,0.04660072,0.61043674,0.0,0.0,0.0,0.0,0.0,0.34296256,0.0,0.0
554,0.0,0.33756894,0.0,0.0,0.18520351,0.0,0.33756894,0.0,0.0,0.13965859
555,0.0,0.0,0.0,0.0,0.0,0.15169774,0.84830225,0.0,0.0,0.0
556,0.0,0.2366656,0.28730106,0.12082947,0.0,0.14142661,0.0,0.0,0.21377726,0.0
557,0.0,0.0,0.12384326,0.0,0.05385296,0.21539246,0.24828939,0.110332526,0.0,0.24828939
558,0.0,0.48476282,0.4064293,0.0,0.1088079,0.0,0.0,0.0,0.0,0.0
559,0.2622286,0.25135,0.0,0.0,0.0,0.1304275,0.12966819,0.0,0.22632572,0.0
560,0.113929346,0.35693446,0.0,0.0,0.0,0.0,0.19369325,0.33544296,0.0,0.0
561,0.34770048,0.15195395,0.34770048,0.0,0.10028109,0.0,0.0,0.0,0.05236397,0.0
562,0.0,0.0,0.0,0.0,0.0,0.058381375,0.45718715,0.0,0.37968946,0.104742005
563,0.48652214,0.48652214,0.0,0.0,0.0,0.008801926,0.018153815,0.0,0.0,0.0
564,0.021697216,0.17209037,0.17209037,0.0,0.0,0.16797116,0.17209037,0.1219701,0.17209037,0.0
565,0.0,0.7292513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27074867
566,0.0,0.30626625,0.26583523,0.0,0.0,0.0,0.2618657,0.0,0.16603275,0.0
567,0.0,0.25931707,0.18589245,0.0,0.016982028,0.25931707,0.25626338,0.0,0.022228034,0.0
568,0.11850182,0.0,0.0,0.0,0.59004056,0.0,0.21758367,0.0,0.07387388,0.0
569,0.18770124,0.1685019,0.0,0.0,0.0,0.0,0.1881586,0.26316768,0.0,0.19247052
570,0.42082596,0.0,0.0,0.074692324,0.0,0.25715023,0.0,0.0,0.24733153,0.0
571,0.25977686,0.22041988,0.20006044,0.0,0.0,0.25977686,0.0,0.0,0.0,0.059965964
572,0.26007983,0.07146641,0.0,0.0,0.0059873713,0.26007983,0.26007983,0.0,0.06279546,0.07951123
573,0.1418202,0.0,0.0,0.0,0.29112333,0.05971892,0.2526116,0.0,0.0,0.25472593
574,0.31061646,0.31061646,0.0,0.0,0.07531107,0.0,0.0,0.0,0.30345592,0.0
575,0.0,0.8010761,0.06633463,0.0,0.0,0.0,0.018708339,0.113880835,0.0,0.0
576,0.46702954,0.0,0.05040756,0.0,0.2411655,0.00403074,0.0,0.23736662,0.0,0.0
577,0.0,0.07755354,0.0,0.0,0.0,0.0,0.43594387,0.0,0.086090796,0.40041184
578,0.0,0.09349531,0.3297062,0.0,0.0,0.28404313,0.29275537,0.0,0.0,0.0
579,0.16611256,0.43674043,0.0,0.0,0.0,0.36205453,0.035092484,0.0,0.0,0.0
580,0.0,0.33418396,0.0,0.0,0.0,0.01430041,0.09578256,0.26200372,0.0,0.29372934
581,0.10806286,0.246651,0.0,0.0,0.0,0.1863234,0.21231176,0.0,0.246651,0.0
582,0.17844673,0.0,0.17463234,0.0,0.04477327,0.03772429,0.1277405,0.08196421,0.17844673,0.17627193
583,0.33650622,0.08504934,0.0,0.0,0.0,0.12645079,0.43833697,0.0,0.0,0.01365674
584,0.6027555,0.055527482,0.0,0.0,0.0,0.0,0.34171703,0.0,0.0,0.0
585,0.055877816,0.3687874,0.0,0.0,0.0,0.0,0.3687874,0.0,0.2065474,0.0
586,0.0,0.5916447,0.069187105,0.0,0.011533026,0.0,0.32763526,0.0,0.0,0.0
587,0.0,0.0,0.0,0.08958791,0.0,0.0,0.9104121,0.0,0.0,0.0
588,0.124816746,0.45064887,0.0,0.0,0.0,0.0,0.0,0.0,0.4245344,0.0
589,0.12263497,0.13216752,0.08523892,0.0,0.0,0.090653576,0.3531811,0.0,0.0,0.21612394
590,0.44857618,0.0,0.1609687,0.0,0.0,0.0,0.39045507,0.0,0.0,0.0
591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,0.0,0.0,0.15780401,0.0,0.0,0.31182,0.029524418,0.0,0.5008516,0.0
593,0.0,0.36948946,0.2610211,0.0,0.0,0.36948946,0.0,0.0,0.0,0.0
594,0.23947267,0.24684708,0.0,0.0,0.08590103,0.0,0.21257667,0.0,0.0,0.21520261
595,0.0,0.6815202,0.21990393,0.0,0.0,0.0,0.0,0.08676757,0.011808354,0.0
596,0.0,0.3100761,0.3100761,0.0,0.0,0.3100761,0.018685993,0.0,0.0,0.0510857
597,0.0,0.16959721,0.19095078,0.0,0.0,0.31972602,0.0,0.0,0.31972602,0.0
598,0.085458614,0.1863396,0.1863396,0.0,0.099971496,0.0692115,0.0,0.0,0.1863396,0.1863396
599,0.5203629,0.0,0.0,0.017040897,0.0,0.46259624,0.0,0.0,0.0,0.0
600,0.13827583,0.0,0.0,0.0,0.0,0.0,0.59686726,0.0,0.0,0.26485687
601,0.003148361,0.0,0.0,0.0,0.0,0.16353968,0.0,0.0,0.6979438,0.13536812
602,0.0,0.85385734,0.0,0.0,0.0,0.052780136,0.09336249,0.0,0.0,0.0
603,0.68777096,0.0,0.0,0.0,0.0,0.12385577,0.18837331,0.0,0.0,0.0
604,0.0,0.26484025,0.26484025,0.0,0.0,0.08646407,0.26484025,0.119015194,0.0,0.0
605,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
606,0.20230496,0.0,0.15187009,0.0,0.09354132,0.20598926,0.0,0.0,0.1239103,0.22238414
607,0.0,0.2629752,0.06270038,0.0,0.0,0.17093796,0.0,0.0,0.50338644,0.0
608,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25
609,0.0,0.5256517,0.0,0.0,0.0,0.3413423,0.0,0.0,0.0,0.13300602
610,0.08873995,0.5289181,0.0,0.0,0.0,0.09622432,0.0,0.0,0.28611758,0.0
611,0.0,0.266207,0.21075155,0.0,0.0,0.0,0.06938021,0.0,0.20896675,0.2446944
612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.028617412,0.21989636,0.15292326,0.0,0.046828736,0.1065656,0.028218806,0.19705342,0.0,0.21989636
614,0.13648003,0.0,0.0,0.0,0.46465114,0.0,0.39886886,0.0,0.0,0.0
615,0.0,0.0,0.25564793,0.43724144,0.0,0.0,0.28107432,0.026036289,0.0,0.0
616,0.17681305,0.17681305,0.14903015,0.111109674,0.0,0.15486957,0.17681305,0.0,0.05455142,0.0
617,0.17635776,0.31200528,0.19963168,0.0,0.0,0.31200528,0.0,0.0,0.0,0.0
618,0.8124521,0.0,0.0,0.0,0.0,0.0,0.18754785,0.0,0.0,0.0
619,0.0,0.15273574,0.6014475,0.24581675,0.0,0.0,0.0,0.0,0.0,0.0
620,0.0,0.50627875,0.22954297,0.0,0.0,0.0,0.0,0.0,0.0,0.26417822
621,0.0,0.0,0.3194761,0.0,0.0,0.33606258,0.0,0.0,0.15064193,0.1938194
622,0.0,0.40161195,0.13820074,0.0,0.0,0.0,0.46018726,0.0,0.0,0.0
623,0.06792067,0.32392585,0.0,0.0,0.0,0.2842276,0.32392585,0.0,0.0,0.0
624,0.0,0.2304474,0.0,0.0,0.0,0.0,0.0,0.0,0.278638,0.49091452
625,0.02265341,0.2133611,0.3487135,0.0,0.0,0.11261747,0.0,0.08883084,0.0,0.2138237
626,0.18129997,0.25503168,0.25503168,0.0,0.0,0.0,0.25503168,0.0,0.053605016,0.0
627,0.0,0.40733978,0.0,0.0,0.0,0.3232932,0.0,0.07416766,0.19519931,0.0
628,0.0,0.62613815,0.37386182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0063797273,0.6285645,0.0,0.0,0.0,0.025837125,0.0,0.0,0.33921865,0.0
630,0.17790414,0.24272726,0.16235796,0.0,0.0,0.36572126,0.0,0.0,0.051289365,0.0
631,0.0,0.0,0.0,0.0,0.0,0.0,0.2641124,0.30198812,0.43389946,0.0
632,0.78175485,0.0,0.0,0.0,0.0,0.0,0.21824512,0.0,0.0,0.0
633,0.0,0.40799877,0.0,0.0,0.0,0.0,0.14425005,0.0,0.4477511,0.0
634,0.116140604,0.27894938,0.2804466,0.0,0.0,0.08783195,0.22400081,0.0,0.012630629,0.0
635,0.0,0.0,0.1065153,0.0,0.0,0.029643599,0.0,0.8638411,0.0,0.0
636,0.0,0.32987052,0.0,0.0,0.0,0.0,0.0,0.14125465,0.0,0.5288748
637,0.14429891,0.29531792,0.0,0.0,0.0,0.29531792,0.09657075,0.0,0.16849446,0.0
638,0.4185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58144337
639,0.3057134,0.0,0.0,0.0,0.0,0.3057134,0.0,0.0,0.21026649,0.17830679
640,0.07040105,0.20390145,0.098608285,0.023354942,0.0,0.19194163,0.20390145,0.0039897547,0.20390145,0.0
641,0.0,0.85119927,0.0,0.0,0.0,0.14880072,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
643,0.034242295,0.24316567,0.24316567,0.0,0.013124212,0.24316567,0.08154488,0.0,0.1117769,0.029814627
644,0.0,0.2648765,0.2110529,0.0,0.0,0.0,0.3071409,0.0,0.21692966,0.0
645,0.0,0.0,0.45269945,0.0,0.0,0.10239268,0.0,0.0,0.0,0.44490787
646,0.22924492,0.0,0.0,0.0,0.18350239,0.0,0.22924492,0.084865846,0.11475288,0.15838906
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17027724,0.8297227
648,0.017786473,0.8009242,0.0,0.0,0.0,0.0,0.0,0.0,0.18128929,0.0
649,0.0,0.45007116,0.0,0.0,0.0,0.45007116,0.0,0.0,0.09985765,0.0
650,0.0,0.25516397,0.35279363,0.0,0.0,0.0,0.3920424,0.0,0.0,0.0
651,0.28538418,0.08464559,0.05920184,0.0,0.0,0.28538418,0.28538418,0.0,0.0,0.0
652,0.34297335,0.0,0.0,0.0,0.0,0.0,0.012075174,0.0,0.6407473,0.0042041894
653,0.0,0.47700068,0.0,0.0,0.0,0.0,0.047828443,0.0,0.47517094,0.0
654,0.26733038,0.0,0.0,0.0,0.0,0.0,0.3594208,0.0,0.3594208,0.01382799
655,0.27466354,0.27466354,0.27466354,0.0,0.036911998,0.008967686,0.0,0.0,0.09427068,0.035859093
656,0.21002333,0.16483842,0.08994317,0.15494567,0.0011199556,0.0,0.0,0.21002333,0.0,0.16910613
657,0.1522054,0.067563966,0.015739786,0.0,0.0,0.2850607,0.0,0.0,0.25675738,0.22267279
658,0.079228014,0.26380745,0.19934683,0.0,0.0,0.0,0.29787993,0.15973781,0.0,0.0
659,0.0873587,0.3143566,0.0,0.0,0.0,0.15143614,0.21771121,0.0,0.22913732,0.0
660,0.0,0.28451997,0.0,0.0,0.29137197,0.06388335,0.36022472,0.0,0.0,0.0
661,0.028808093,0.3910513,0.0,0.0,0.0,0.0,0.5051273,0.07501332,0.0,0.0
662,0.0,0.022367492,0.0,0.0,0.0,0.0,0.9776325,0.0,0.0,0.0
663,0.28804237,0.033657327,0.0,0.0,0.0,0.06444357,0.11833426,0.0,0.25290248,0.24262002
664,0.2916489,0.0,0.27189675,0.0,0.0,0.0,0.0,0.23003992,0.20641448,0.0
665,0.13796452,0.0,0.23890363,0.0,0.0,0.0,0.0,0.104041085,0.2735207,0.24557002
666,0.0,0.0,0.0,0.0,0.0,0.08699661,0.504533,0.0,0.0,0.40847042
667,0.0,0.28097248,0.0,0.0,0.33212477,0.06387704,0.32302567,0.0,0.0,0.0
668,0.20572373,0.28081295,0.0,0.0,0.12342938,0.0,0.09772179,0.0,0.10797765,0.18433447
669,0.20729512,0.23015478,0.23015478,0.0,0.0,0.0,0.0,0.008451498,0.09378903,0.23015478
670,0.3171623,0.17303313,0.3171623,0.0,0.048295237,0.0,0.14434706,0.0,0.0,0.0
671,0.55220777,0.4477922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.008100087,0.028220562,0.0,0.17307669,0.13247001,0.2998617,0.35827088,0.0,0.0
673,0.03929434,0.45427105,0.05216358,0.0,0.0,0.0,0.45427105,0.0,0.0,0.0
674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0,0.4462391,0.0,0.0,0.39375186,0.0,0.0,0.16000901,0.0,0.0
676,0.0,0.19092488,0.0,0.0,0.09027844,0.3009795,0.41781712,0.0,0.0,0.0
677,0.0,0.0,0.04866389,0.0,0.15908043,0.0,0.6210374,0.0,0.0,0.1712183
678,0.0,0.29289207,0.29289207,0.0,0.0,0.0,0.18000498,0.0,0.0,0.23421088
679,0.35792273,0.35792273,0.0,0.0,0.0,0.23546234,0.04869213,0.0,0.0,0.0
680,0.0,0.37963942,0.2811163,0.0,0.117711164,0.0,0.03469819,0.0,0.0,0.18683499
681,0.0,0.3670836,0.3670836,0.0,0.0,0.0,0.17139786,0.0051149926,0.08931991,0.0
682,0.03810552,0.3994514,0.0,0.043393098,0.0,0.28474644,0.18849257,0.0,0.0,0.04581104
683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,0.0,0.2850116,0.0,0.0,0.023852395,0.2850116,0.0,0.24433677,0.09021674,0.07157089
685,0.2587427,0.0,0.0,0.0,0.0,0.33522978,0.0,0.0,0.0707977,0.33522978
686,0.0,0.0,0.0,0.0,0.0,0.49383098,0.35656083,0.0,0.14960824,0.0
687,0.0,0.18384388,0.0,0.18384388,0.0,0.18384388,0.15870608,0.0,0.18384388,0.10591844
688,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
689,0.0,0.7794611,0.0,0.0,0.0,0.22053896,0.0,0.0,0.0,0.0
690,0.0,0.3214424,0.0,0.0,0.042550452,0.24138205,0.3946251,0.0,0.0,0.0
691,0.13345747,0.29604584,0.0,0.0,0.0,0.3339201,0.0,0.0,0.23657665,0.0
692,0.0,0.8306477,0.0,0.0,0.0,0.0,0.0,0.0,0.16935235,0.0
693,0.0,0.47954962,0.0,0.0,0.0,0.040900726,0.47954962,0.0,0.0,0.0
694,0.4391784,0.048849743,0.0,0.0,0.0,0.1479875,0.0,0.0,0.057458185,0.30652615
695,0.0,0.5058816,0.0,0.0,0.0,0.49411833,0.0,0.0,0.0,0.0
696,0.054716066,0.28219125,0.0,0.0,0.0,0.03609057,0.28219125,0.0,0.18910736,0.15570354
697,0.40147287,0.0783857,0.0,0.0,0.0,0.164457,0.3556845,0.0,0.0,0.0
698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0.0,0.17129208,0.08971616,0.0,0.0,0.46561694,0.0,0.0,0.0,0.27337483
700,0.2959396,0.54763126,0.15249982,0.0,0.0,0.0,0.0,0.0,0.0039293487,0.0
701,0.3069326,0.19509408,0.0,0.0,0.085666575,0.0,0.3069326,0.0,0.014265611,0.091108575
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22713484,0.0,0.7728652
703,0.0,0.21205404,0.0,0.0,0.0,0.24045144,0.42941678,0.0,0.11807768,0.0
704,0.0,0.0,0.42110273,0.024139516,0.0,0.039085682,0.09456935,0.0,0.0,0.42110273
705,0.0,0.59873515,0.0,0.0,0.0,0.0,0.13483052,0.0,0.0,0.26643428
706,0.16115095,0.15279783,0.2194656,0.0,0.0,0.07657019,0.008428091,0.18536317,0.0,0.19622418
707,0.0,0.44655663,0.44655663,0.0,0.0,0.10688681,0.0,0.0,0.0,0.0
708,0.26069728,0.13904521,0.115230344,0.0,0.0,0.019639462,0.0,0.42862877,0.0,0.03675901
709,0.0,0.0,0.0,0.0,0.0,0.0,0.52487427,0.0,0.37659985,0.09852587
710,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
711,0.9230806,0.0,0.0,0.0,0.0,0.0,0.076919384,0.0,0.0,0.0
712,0.16274127,0.0,0.0,0.0,0.0,0.12586941,0.08900578,0.28693122,0.0,0.33545238
713,0.0,0.0,0.17365727,0.0,0.0,0.0,0.023234628,0.0,0.8031081,0.0
714,0.0,0.37855402,0.16038579,0.0,0.0,0.2007659,0.072648,0.0,0.0,0.1876463
715,0.20990552,0.20990552,0.16397056,0.0,0.035394844,0.0,0.17091805,0.0,0.0,0.20990552
716,0.0,0.022263587,0.0,0.0,0.0,0.0,0.29532287,0.24268933,0.0,0.43972412
717,0.10375208,0.2108118,0.032487147,0.0,0.0,0.067884415,0.25513354,0.0,0.0,0.32993102
718,0.439743,0.04484582,0.016158558,0.0,0.0,0.0,0.439743,0.0,0.0,0.05950964
719,0.25836182,0.11570277,0.0,0.0,0.0,0.23656705,0.25836182,0.13100657,0.0,0.0
720,0.0,0.27742514,0.1447379,0.0,0.26008874,0.14359935,0.0540917,0.0,0.0,0.12005726
721,0.0,0.0,0.0960851,0.0,0.0,0.18720154,0.0,0.0,0.6780095,0.038703885
722,0.10803761,0.21805811,0.0,0.0,0.0,0.19192617,0.30151156,0.18046655,0.0,0.0
723,0.25238085,0.0,0.0,0.0,0.0,0.3201708,0.0,0.0,0.25796694,0.1694814
724,0.32239282,0.32239282,0.15209168,0.0,0.044822015,0.019925764,0.06896032,0.04930004,0.0,0.020114549
725,0.32948118,0.6705188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0.0,0.42913786,0.0,0.0,0.0,0.0,0.21519113,0.0,0.3556711,0.0
727,0.09831894,0.26184684,0.0,0.0,0.037306257,0.06628535,0.24346116,0.0,0.21056952,0.082211874
728,0.104949296,0.44488966,0.0,0.0,0.0,0.13872154,0.0,0.21687292,0.09456663,0.0
729,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
730,0.0,0.24807912,0.24807912,0.0,0.08824388,0.0,0.24807912,0.0,0.1675188,0.0
731,0.38953388,0.0,0.42996144,0.0,0.0,0.02134177,0.0,0.0751786,0.08398429,0.0
732,0.0,0.32169604,0.0,0.0,0.1934385,0.0,0.3212938,0.0,0.0,0.16357164
733,0.0,0.15593405,0.11821144,0.0,0.1033037,0.16755421,0.0940984,0.16922385,0.13476343,0.05691094
734,0.053099826,0.0,0.0,0.0,0.20357898,0.0,0.24523146,0.296323,0.0,0.20176664
735,0.05151299,0.64423794,0.29188725,0.0,0.0,0.0,0.012361735,0.0,0.0,0.0
736,0.0,0.030993856,0.0,0.0,0.0,0.24985437,0.0,0.192198,0.0,0.5269538
737,0.088247545,0.19427185,0.18910001,0.0,0.0,0.04963391,0.45074946,0.0,0.0,0.027997248
738,0.0,0.34877795,0.0,0.0,0.029714638,0.0,0.19598725,0.0,0.22966354,0.19585669
739,0.27998623,0.27998623,0.021032354,0.0,0.19595012,0.14852807,0.0,0.07451697,0.0,0.0
740,0.063432835,0.17314534,0.13425863,0.0,0.0,0.26310533,0.26310533,0.07492854,0.028023979,0.0
741,0.0,0.38383055,0.38383055,0.0,0.032766815,0.13715021,0.0,0.0,0.06242192,0.0
742,0.0,0.91123015,0.0,0.0,0.0,0.0,0.0,0.0,0.08876987,0.0
743,0.16670229,0.1180627,0.36851016,0.0,0.0,0.0,0.034799755,0.0,0.2751127,0.036812373
744,0.1184812,0.11296616,0.09462278,0.0,0.17969367,0.39247325,0.0,0.0,0.0,0.101762876
745,0.0,0.7350332,0.0,0.0,0.0,0.12452632,0.0,0.0,0.14044039,0.0
746,0.2493454,0.0,0.0,0.0,0.04369931,0.0,0.0,0.0,0.42541426,0.28154108
747,0.0,0.0,0.0,0.0,0.0,0.0,0.53374636,0.0,0.0,0.4662536
748,0.06153933,0.3083185,0.17414917,0.048186783,0.0,0.3083185,0.099487744,0.0,0.0,0.0
